card_id,customer_id,card_number,card_expiry_date,card_limit,card_balance,card_status
6c4178c6-ae22-4d76-92e5-a47fd551e266,deb2a10e-2fef-42e0-a5e4-b6d71b33186e,3598586525652236,2023-01-15,73371.07,67189.03,Inactive
56dbe6d1-6abd-4f7b-b293-b0117637f3d3,c12b11aa-df3f-4fb3-b9cf-c5db20a41ef5,3586431384334523,2020-01-01,49540.25,49540.25,Active
410c212a-6daa-41dc-91a9-9181755a0490,68f3bd9d-48a3-463c-a233-b024ccb93139,3590498125402079,2024-02-04,57203.97,37956.12,Inactive
f9f8b27a-1c6c-4423-8798-ad2b04bc2405,8fe3374d-06c9-467a-83a4-6c6151370488,3589950495757956,2023-10-20,27415.04,17734.85,Blocked
4ff26c63-ee85-4511-8538-aad6439e31da,3cb4f2b7-98c9-4b90-987c-49185a601c21,6582181582850658,2021-07-16,55708.47,42400.47,Blocked
2fde5861-4463-4a05-bd1a-28561ae2e18a,be41e32a-77db-43ec-9900-5bbc9858c10d,340634592781483,2022-03-13,26677.9,26677.9,Blocked
8f11a0f5-5a55-4479-8b0b-b7d044a07d9b,0c0a570f-cf23-44a5-afad-a3478b465c4c,2700466990564231,2021-05-12,20102.14,20102.14,Blocked
1591d3de-fe92-4ba4-81be-4065af443cba,dac90e78-b00b-42c5-9370-d90e71e5a6d7,4885944234061,2020-11-03,70287.82,69417.16,Inactive
84f00a06-d4be-405d-8992-396aeac379d8,72af74e2-2d1e-42f9-a569-806fb916fe35,4379665655746,2020-09-13,47865.1,4605.3,Blocked
fb3bcd92-c032-4294-8333-78bd14a79260,53bc003f-4ebd-452d-ba4a-2a32d0f5e1f5,4558388403487714298,2023-08-24,95658.39,93841.3,Blocked
f180eb60-2059-4230-95b9-228eca973c0c,4efad24e-472a-4454-9bd5-d07f8af985d3,5266928185580578,2022-08-15,93539.05,74395.43,Active
ead4b04e-33fe-4346-8585-8c631c78a07c,e67aeeba-3f82-4886-baa0-d8b38efa9288,4673539931649045,2024-08-18,42554.17,1286.39,Inactive
c65079a6-8bdb-490e-a706-086c2cf03c3b,d75597bf-a44d-4eb5-9c07-95e89a506dc3,2223990684469496,2020-10-03,60181.44,32298.7,Inactive
ef8af953-9431-4764-8713-b72b7b1ef116,5456785d-395f-4c61-ae79-53ce9b14988b,3536662477482982,2022-07-27,96953.52,25713.7,Active
40c74782-439f-4eb7-a7e0-9a3256a2d903,cdaacf48-377c-4a0c-afae-e7ba44e499d3,4120261580200181,2020-09-03,31861.69,15894.31,Inactive
cb7e662e-bb59-432b-8b43-80d024eea053,271d5f66-2d73-434b-9076-4eb759a1b937,348806219520633,2023-09-24,86018.47,86018.47,Active
3a65a9f6-c23d-4885-8d2f-230ffead8cc2,1e713bbf-6e88-447a-bb49-888d01d333e7,502084975320,2020-08-01,73465.84,73465.84,Blocked
3b243fc0-f3f3-4997-8196-b9de3e5dced9,ff0c29e0-9e44-40fb-ba1c-d34bf736504d,347892893062580,2020-10-11,85849.18,54942.99,Active
11938ed5-0384-41ae-90e9-386206e83e83,472badd7-b9b0-425a-afb6-63c05fa7bd7d,3565179705895202,2024-06-03,5279.35,5279.35,Active
d0862a0a-25f2-4a21-bcc1-005444fb30c3,ae961a0d-3636-4bd1-ac09-2be4f2b5ecfd,6587248323665300,2020-06-01,66733.61,66733.61,Blocked
f7c7f61f-25c3-44f5-96f3-5f2b248cc7b1,ab40036e-6e7d-4b5e-a937-f00e1b66e6ab,6531067016748810,2020-08-08,60281.37,12022.22,Blocked
6fbcb407-421c-455d-8efe-baf767f4486b,25a658a0-9374-4a76-8c13-63d7ccde3282,6011946597667334,2021-02-16,29209.31,29209.31,Inactive
f9c9b1d3-3bdc-4d7f-89de-016209da7718,eb99fa41-6f2b-4d3b-bdcc-9b8174fdba11,4567678082651837,2021-11-19,77103.55,48481.03,Active
fb311d90-2ac6-4fe8-b171-16c98be0647e,79a881c2-fd4f-40a2-b74c-7731e6909115,3536640298093766,2020-11-30,77751.78,44492.83,Blocked
f2dfed15-8238-424e-b9a6-94a49dff8546,59c144eb-2780-4897-98ca-4875e272d938,4228533747853735,2021-05-04,84124.93,84124.93,Blocked
ee9938cf-5b1b-4018-a9ad-c66f060bcfba,85548e71-8b9f-4c94-9dbf-32ef0d30075a,4950429801782,2020-03-29,53682.86,53682.86,Active
c3e500eb-cb53-49bd-81fb-4f37664b34f5,ef445272-1a00-4d0f-9630-02b18936bad3,4684519268566,2020-10-17,46483.59,46483.59,Active
757833fe-e18b-4171-89d2-d9707c544d3b,0ad27cad-9957-433d-8b11-326d0a876481,379169996326407,2021-08-05,82559.15,4126.77,Active
f37f6e22-87c2-4550-b651-6ca494e34ab0,752a7992-4783-4717-892f-06e1ce19b409,4163743992424,2020-07-29,14710.25,14710.25,Active
72e1f0ec-e125-4233-9120-37a7fe9b8b11,6a92daa3-68a5-4549-9dfe-a600e77c4f3f,6525035303960271,2021-09-02,74073.93,74073.93,Inactive
3bc04639-26f2-4cfb-b1bc-8b875bb1fc97,1faca188-f8d8-4ffe-aebf-10de9d09d557,3578302414458527,2021-09-15,13929.61,13929.61,Blocked
853fa7e0-05c5-4494-be62-10b48204ac0d,c4cfcc34-a139-4a70-8eff-0f8557ca7f60,4523890889401472515,2020-11-08,11067.35,11067.35,Blocked
36d9afef-2bc2-45da-9ab5-f266e4c4ccf5,70dd2800-910f-4e4f-b2fb-2e082ea2742e,4516786241555,2020-01-20,53091.97,53091.97,Inactive
fa45e902-6d4b-4b51-ac4f-f657fe54903d,1810d41d-66d6-485e-bde6-204ac54eafac,213173624126106,2020-06-10,90510.32,79062.4,Active
f9897eed-ed44-4d99-b47b-eebb55bb626c,8a6cd54a-4f5a-4006-ab37-c1756ec815c9,6011405922793778,2020-08-28,23656.32,10192.42,Blocked
14dee33e-6fa9-43ec-b4f5-4bab4eb22340,da003378-e371-457a-9f18-fffd76f29250,2252021138490468,2023-10-18,15114.87,15114.87,Inactive
7189085e-5836-49ed-9661-b60dc7fd6972,a9b9bcdb-c300-422e-ad3b-e87b5656cfd8,30027765477093,2021-11-27,81413.83,35509.65,Blocked
9faf9a4b-eb5a-4944-859c-6308ce126ca6,2082e900-6f4d-4cd2-adba-4871b22eb75e,4198075923878,2023-11-27,41056.24,9622.29,Active
8eedf235-237f-474b-94ca-cd79eb431544,1faca188-f8d8-4ffe-aebf-10de9d09d557,2264952372203538,2021-09-22,6720.75,6720.75,Blocked
7177a0ea-4c00-440a-b76b-28347d5d082a,b9d31b4b-6f55-4de5-8eb3-2760eabadd7e,3509388657006747,2022-06-30,64932.81,53429.18,Blocked
f3f04d2e-0d6f-4d32-ab8c-ab6c7aca0429,919050b3-59ac-4f5a-9fb9-33fb396c4018,4594670572494221,2022-05-06,9389.33,1620.08,Blocked
ebc36fbc-ee96-4b38-a9e0-a597aa822acc,a9d0904e-ef2e-4f4b-b548-3782334e768c,180095060384189,2024-05-31,11600.88,11600.88,Inactive
ef53b75c-6732-48a1-acf3-d6cf488a2592,0b77cbd2-0ab1-4037-b3ae-d80c450d917a,6011162317584334,2024-02-03,1061.25,1061.25,Blocked
095275d2-2cf7-44cc-8b2c-947b2c129be5,809542e0-56ee-4bca-98bb-5da3cdb7ea5a,3542685683260217,2024-07-05,75635.69,12363.4,Inactive
0fbaeaad-3087-49ba-89a4-9439e4720e96,de661912-70c0-4c18-ba6f-0cb1f05734df,2714556989439942,2021-11-11,28297.3,722.91,Inactive
ddf4f091-ac7c-4ea1-ba53-9f2e4a0b1f3d,48289f53-1378-421e-b159-82e5094b1dc8,30096684698139,2020-12-11,8702.1,7672.49,Active
e2b04ec1-3121-4d12-ae19-4ef0fb89393d,d22198d0-4730-4219-90fb-875da7983692,4760514273205064,2021-03-10,42227.95,42227.95,Inactive
274c6c11-3eb0-4371-8f68-b959a3f4008d,4bc7a3ad-117f-41ba-9667-8a2187cc7988,581763175311,2024-05-14,69854.66,18586.2,Active
334248b7-29d4-45bb-8579-16df11937d6a,af40f074-2a74-47a8-8984-5d9ffd00df70,060468118421,2022-03-05,13307.74,13307.74,Blocked
be46171f-ebda-4fc5-8b51-7d44defd7882,8faba8af-a54b-414a-af97-2342320250ff,4014144112031,2022-04-03,75142.92,5813.6,Active
ac29671a-4a39-46d2-ae45-3af3f2106778,f585e7c5-7989-4e4f-b709-fcb087e88c6d,30566970511378,2023-12-17,94431.67,75837.79,Blocked
baf8e3a5-39b3-4c0d-8d86-e2f541b8e4cf,68f80a51-fc7f-4d0c-9898-b9f95f9a3074,3504861359021490,2020-11-14,65651.39,32289.98,Inactive
67a6c25d-f08f-4f3e-9119-3f78caa74636,367e68a9-7321-4b42-a714-1e9022bf47cd,3519326284995435,2023-05-01,27589.69,27589.69,Inactive
a8163bf1-2867-42f9-b255-9ccd26e2f2a1,a140ab74-a7b6-454a-a3f8-fb24c95b7204,347366633528614,2021-06-14,68651.71,59675.08,Inactive
8c834b29-5ae0-4774-a657-3f608dcc5bba,a6980d88-d855-44d3-8279-ec09e6a6a29f,30317463399180,2022-03-22,12142.36,12142.36,Inactive
a9e2839f-37c7-485a-a51d-dd64949bbc91,abfd6fa7-ab7e-45e7-8540-1ac2cb83e6bb,213152764551729,2023-04-01,38983.14,38983.14,Active
9115fb32-28cc-44a3-8e9a-00324a1babb5,293d5798-11c3-4f23-9023-011c7cbf05a9,4472228007685,2023-09-03,26796.28,26796.28,Active
d4cfaf5a-c44f-466c-af70-da57e8314d40,301d4477-7d59-4dea-83dc-8a7be93b7f4b,6551335126196260,2023-12-21,87557.98,45957.39,Blocked
fcb50c35-58f5-4eea-ba68-8fd28350e595,7e713d10-eb60-473e-a6c8-d5e2e4965e0e,213114744738511,2024-06-27,75244.12,17522.95,Active
c414de94-ddfd-44f9-aef1-3da074cf3ee5,dc905b5d-ad3e-4f86-911d-35e49b324257,2662420727619855,2023-03-14,61043.35,3129.07,Blocked
577a2da6-3ac0-4bbb-a334-fe5fc1632aac,96df02a8-c581-4cc6-bc2b-40c0a660bae5,3512410447160082,2022-12-01,92658.2,6591.23,Active
ebb399d9-23a8-45c1-a653-c97ce6d705b5,1b3657b3-7713-4a7d-92f0-357532ccdc92,30511990668162,2021-04-12,59105.05,39177.36,Inactive
acb42eee-0330-4f42-99cf-c9d3fa7dfa55,8270f41e-4d71-4e42-8f3b-88c0457973b6,578613007041,2022-04-28,46677.53,46677.53,Inactive
57ff5ff0-3498-49a4-948e-420016e75375,d7c077c9-c497-4550-8d1e-dde3d9df71c3,4775572238767,2021-04-08,86349.31,76466.57,Active
72acad8a-d36c-45cb-96a2-1e9c70cdfa03,77c5c582-eec5-49b7-854e-3f15172b2720,180002302380512,2020-05-04,58831.86,58831.86,Inactive
80b7d119-48d7-48a6-adfa-370d78080a60,561d8943-672c-4567-ac70-f15328c1c351,503878123523,2022-07-13,97873.16,79906.6,Blocked
3516f99c-d8e1-46fb-8916-e0214725b943,31dc3710-a8e9-4cf9-9ee7-768dde16cb40,3550457380526830,2023-05-25,70778.22,39684.82,Blocked
76b56234-8816-4309-96ee-f97750176946,e318b485-1817-41aa-a44a-815420c17e51,3547352327591896,2021-02-15,73373.0,36824.43,Inactive
8ecc94b7-14e8-4a3f-9623-c456f55500fd,a4bf0c60-f8c6-4469-9610-f219930cb9fa,4756121274199001,2022-02-15,44061.76,44061.76,Active
fadd88d1-b212-4bd9-ab1a-867c9d8a660b,9d74d33e-2167-43aa-b8ff-7ff31c297a36,4325179416021983804,2020-08-12,60338.44,60338.44,Blocked
2e70f1f4-4e37-4bd0-a19d-c28c4e7eb61f,7b9ac17d-641e-4aef-abd0-3e7c40d130fc,3575137182105170,2023-09-15,83126.15,83126.15,Blocked
3eaaa331-b2ad-40be-9a9d-2030156cc0a4,ea409b50-0391-4ac8-8c21-67668243eb37,378466136973325,2023-05-25,17079.05,17079.05,Blocked
b1e4bddb-632a-499d-95ad-06c518067085,702b9166-88cb-4f76-9f96-2324d31aff04,180025743633116,2023-10-10,52373.74,52373.74,Active
cc0fab04-c729-41a8-b497-5bda94f5f24d,1bc42c28-1ba1-4139-bbb1-4cc77d192844,342198982001199,2020-03-01,81820.26,26084.57,Active
625ed17e-0113-43a2-94c3-01f69e4baa8d,ff0c29e0-9e44-40fb-ba1c-d34bf736504d,376583054082517,2022-08-25,63276.94,531.93,Active
b3433261-b968-4e49-8302-826a2393ddc4,5dfa76c7-0aa3-42d6-b49b-43e1b396278e,213187584841348,2022-01-16,56933.28,56933.28,Inactive
6e17ccc2-9df1-4b9f-bab4-94baa07a6040,7426b7b9-30df-4178-907d-af856be2467e,2573026166385789,2021-12-13,15154.33,15154.33,Inactive
d67a9e42-07a0-4be6-988d-1ec4b4240f16,784ffbb1-ea72-4a42-bbdd-a999a08427ef,4765306074950,2022-09-06,5182.8,5182.8,Inactive
f187330e-2e94-4272-878e-562748fcbee4,f355407f-cc6c-4c0a-bf2d-7f52c4e94579,180066689697004,2022-08-31,79830.04,30155.89,Blocked
4c2c0ea5-41fd-474c-9ce7-f55f28d6744d,301d4477-7d59-4dea-83dc-8a7be93b7f4b,6011348768412469,2022-08-06,59307.19,34879.66,Inactive
8cf4875a-fb2b-45a8-a13e-b196781eca89,df4651dd-3e99-4c70-8afe-3fdbdec52d06,30327713162403,2021-06-11,56688.31,12855.81,Blocked
4d0b9c8a-cce8-4593-8d26-a780d24c21e9,ee318ebf-29ff-471d-8b85-b38daec0b9ec,4434623402873257218,2021-08-27,68140.42,15313.01,Blocked
84d94fd1-baaa-4020-b6f2-f34091382213,a7a950af-80c8-47df-8995-b39deffb5360,3536526774303029,2023-05-09,7183.7,7183.7,Blocked
87792c38-6e1d-42ee-ac17-a2e9056110de,bbb7756d-3084-4555-9e3f-7520c11ac191,4692619006537213,2024-07-19,9608.3,9608.3,Inactive
a5129de4-4b4f-4c9a-8f8e-dc55b45c3ee5,6125e95d-4f4b-47ed-84bd-f8745657479a,3584193405601478,2020-12-03,34835.57,34108.13,Blocked
71e28626-f8c5-415f-b284-32f4c2c9f309,38205c19-f00b-496e-9ad8-14b06c010a29,374010958806322,2024-06-12,65584.07,65584.07,Inactive
e031f9e5-1f21-4021-bb80-c8b704c51854,d680cc3c-4a93-4bc7-9d37-40077d141d2c,36650710358599,2021-04-19,44209.09,44209.09,Active
3c0c17e3-c608-4848-8997-84164d948c8c,a8edb434-522a-4f90-8712-55cc74df8fb6,6553442974611669,2022-12-17,92336.85,20119.02,Active
cb0af209-8313-4e91-a153-651a3619ff68,7c6a4135-a514-498e-9120-2b7f2ec1f83b,30555307303120,2020-04-24,25584.35,25584.35,Blocked
866b7e03-1e09-4760-9cd5-a8a712072263,d4a148e2-40ff-4a14-954a-475de0b7903a,6508561980031335,2024-07-03,96303.25,48960.7,Blocked
13b344b7-4c61-416a-b9d1-c12e361a652c,839dfe7f-d3c4-4f2e-9d13-45df939db60b,3571785477757362,2020-09-18,83614.39,48914.68,Blocked
91fb5e86-e344-4ca8-ae45-ef3729a00f1e,e0d44177-21f0-4aca-972a-b96ee8787736,6536609642026015,2024-03-24,66220.8,6315.94,Blocked
2b12d74c-79e9-42bc-acdb-8723458e1c7e,bb1f39ca-70cd-4af9-a1ae-3c6de89d6fa9,4910364072409851206,2024-02-26,24902.59,24902.59,Active
7bc7af39-55b2-4bb0-8e01-baf71bdab574,b875f98c-71ee-4c98-8a34-8b5d943f6443,5494188483522145,2022-11-15,8804.28,8804.28,Active
3b6acc8d-7e20-466c-bb96-d8c1b74f743d,53f07b9c-7927-424e-8174-22ad06f5b8cd,4472472179610,2021-08-07,57375.67,28870.6,Active
1d603571-9df5-4b93-927b-dae8abedef07,9b81ad59-2ccd-4ffe-b8ee-bcc21de018ce,3520450138995164,2022-07-07,43210.53,29071.64,Active
85e44ef6-546c-4b93-8260-740c324fc408,c9ca28e0-aa3e-4840-9055-fdb748653b30,2293242475817631,2023-07-19,49983.68,32776.61,Inactive
bcb91445-dfd8-4afe-835e-1d52012abfe1,b7af115a-d6af-4a60-baa4-e5fda81f77ef,4164908103393,2023-11-27,19432.09,19432.09,Inactive
e5c0e421-990f-4eb1-816a-bc9ed687b2e5,bb2be4f6-6324-4f13-ab38-3c9e27d8ef1f,36587135956559,2020-11-10,88674.63,47643.75,Inactive
46a95a5d-3dd6-48b6-a806-48579c5bc09f,5769465e-bbeb-4e0b-bab3-a0a4d3bae319,3560951511243586,2024-05-21,63543.82,63543.82,Blocked
fb7cf9b5-d372-4fe5-ae37-52f387755b1b,98459ed3-29ca-48b0-888b-8c14308ed6ed,340726220599939,2020-02-16,66663.96,55310.3,Inactive
4d01e5f4-8c50-4caa-9365-058f4a747ca3,1e713bbf-6e88-447a-bb49-888d01d333e7,4353799103497675,2020-03-09,75407.89,75407.89,Blocked
d4ab98db-7007-44e8-ae44-40316867a019,52a84e64-593c-47e2-968c-390eb25630d3,340583401472091,2024-08-23,29310.44,4565.29,Blocked
080fdc32-5f4f-41a1-b8cd-917c55e76e90,a181ed0a-2ea5-4fb4-ae54-a3a17e04244a,3570612338855683,2023-04-28,2577.51,2577.51,Blocked
4e3e84ee-7045-4a53-abcf-d9c38e49364b,25af2cfc-7bb5-4424-8e17-439ca11b8082,30147579864573,2023-02-03,30401.97,58.25,Active
ce663d4f-d928-474b-86f2-8d329313696c,05303568-5a18-475f-abb3-c0ba83fd1eba,4513748407155684,2021-02-17,49788.88,35656.8,Blocked
c6ca2e6b-9fcd-4da5-957c-d96b906b99be,32a8bb3f-7571-495c-a5dc-00fa9781ca23,4292192438931969108,2020-04-12,18609.23,18609.23,Active
b66f8150-778a-4c61-a396-165eed14ee7d,34ab2dd2-75a5-48bc-a570-ce3d71309d2e,5596805346458160,2020-08-02,98453.42,76277.48,Inactive
1976176b-bb4d-47ca-beba-4f275f35ce23,367e68a9-7321-4b42-a714-1e9022bf47cd,30310343532690,2022-10-18,61682.35,14696.72,Blocked
0ebbd38c-02cc-4fd9-bace-5ade6d1dad21,f464590f-685e-4c58-a81e-6fb81a3b5877,4296462850215220657,2021-01-25,4436.51,4436.51,Active
89a0afcf-08d9-44fe-927e-d4331988aa1c,8267cbc8-69a5-42c4-aa6c-fbcb384e7970,676173023117,2021-01-09,78740.44,4788.06,Blocked
ff31053f-fe2a-485f-9340-51af8b59ad8f,f077c6f8-ebdb-4ad7-9ceb-72b5276fb6d9,6011460279941520,2023-07-13,37848.5,37848.5,Inactive
9659c06d-4723-458b-8d96-4aa1b47cd9d5,cddad8cf-9fb2-4603-bfc2-5743080d0b9a,4019568836494,2022-01-28,89422.49,8275.96,Blocked
b05f3376-0044-4b61-a08e-28a581764b8f,27f9c36c-e165-40bb-bfc3-d9a21b62abd7,213132218095606,2024-08-12,11595.54,11595.54,Blocked
1e279788-e45c-400e-a6f6-637de92db643,d75597bf-a44d-4eb5-9c07-95e89a506dc3,378557902353658,2024-07-02,37079.29,37079.29,Inactive
0fe93d11-ce80-4ee9-8480-16a9e0c81873,01c2e0f8-9299-4bb2-9b42-aae7c00f5031,180007956084096,2023-02-04,86738.32,62308.78,Blocked
de007366-e349-4354-a6eb-8b863f3b8e05,005fb876-cb32-4267-84ee-b28440aebc12,213105074787193,2023-04-18,27314.97,24440.53,Blocked
c690e139-7352-4c51-b4a4-5e97ce3038b9,cc70d528-35b2-4450-a584-fe3507781cbb,060452495652,2020-03-08,51553.3,46765.64,Inactive
2ebf685f-4259-4148-9328-effdc8f34577,5006331a-4287-4eed-a960-f775feed5696,213159645797215,2021-11-04,72967.58,23777.07,Active
9819a8a6-53b6-4540-9a7c-506a1868d170,f795a6bf-5c50-4553-8f8e-5215a562f29c,4024398396671663,2024-07-15,53048.68,13408.49,Active
b8105035-f6cd-4c73-8522-e0ba4be63685,2c9977c3-07bd-42b3-81f2-3286818187a8,374894161110535,2022-09-02,41635.19,27232.9,Blocked
27097496-716a-4a27-89fc-76c98548dae4,0a1ebcd6-f343-4da1-9e2e-81edb6c85ab2,3575454041767409,2021-04-16,14239.0,14239.0,Blocked
1d308f89-3acd-4ed2-ad00-e5a522967d20,a5dc4311-b7ab-417b-bbed-8a799dc03e78,4038712796146866,2021-06-29,59286.17,59286.17,Active
292ea801-8d3c-41e8-ad46-025116657c33,584d6edc-192e-4a1e-98bc-e9ee8abbe8a7,4080861214037,2023-01-19,94249.8,31827.57,Blocked
d3ce3125-617e-4359-bf16-72d71ac570bd,a0647b9f-a18f-41c5-9886-1fc6ab5bd67f,4867948252016167801,2022-11-28,62919.58,49143.97,Inactive
522e4a25-09df-49c5-8bb8-eb0a3ee8ea8d,52183126-a313-4949-8d4d-37caa21ea329,213180102701888,2021-12-04,90341.85,18437.1,Inactive
4bd6c61b-5c1f-4e9e-b9ae-8df31cd67112,ee318ebf-29ff-471d-8b85-b38daec0b9ec,4530862330105788,2022-04-14,46990.52,46990.52,Blocked
584b9628-5976-448c-8cb6-a0b12b8d525b,ae1c7d5e-047a-457e-a499-e52843a89988,180070961705162,2021-08-29,63961.78,19219.46,Inactive
efe2ea52-61fd-4375-bcd3-49eec7b3cc15,0cfb674a-e752-48c7-b846-8f36435549ed,2235461864248486,2020-06-19,67279.17,67279.17,Active
813e41f5-3ee0-442d-ad31-a34bd83e3190,3983b561-b325-410a-8980-f21a48974060,4698261106513954327,2020-08-06,12909.24,12909.24,Blocked
711d6ba3-5460-4a15-8bc2-dbb65afd6120,057c7476-40f1-465a-8074-c0dcded767ac,4540214930642513,2023-01-22,39655.25,39655.25,Inactive
160fff9e-a0e3-4790-8b3a-bd6fe912ab35,4abd7fe2-e3f4-4bb2-a22b-37d61a94c3a2,6011172732052908,2022-01-21,48139.75,48139.75,Inactive
b2781650-5c23-46d1-8731-2f8bfb07101a,3207b5d5-878d-4d27-8b4d-40e1267d5ea1,502007610574,2023-04-07,9517.65,4331.32,Blocked
f61c2af0-5bba-404e-8485-fa54f11dc511,19fd5927-0154-47d7-a0d0-356c07349d74,342361762735168,2022-09-26,79626.04,11925.0,Active
7d7a21ce-229b-46a4-89e4-98b9a96a3a58,303706e4-48da-4287-bd34-33a245109a60,340872453668486,2023-12-22,42871.63,12345.63,Inactive
71ae0179-6f6c-41fd-8db1-9b398ca7d285,6125e95d-4f4b-47ed-84bd-f8745657479a,2264086446360857,2022-07-26,70780.82,61662.13,Blocked
413635cf-93c8-43be-8111-7b04591d7f1e,4b33d790-1bc7-4896-8d7e-4346dab6852b,2244472449469694,2021-04-01,20703.33,20703.33,Blocked
874ffa5b-fb91-4caa-9f08-9e0253302b27,19a4cdca-cc7c-4a73-a761-e65ffbf9ea06,3550962444168552,2023-09-20,55114.4,55114.4,Inactive
f51a804a-546b-41e8-a7e2-dd64cec7c203,73aac43b-6537-4d88-bfc8-ef844d97fe90,4827085476704688508,2022-06-23,60206.61,60206.61,Inactive
ab1c76f2-00a1-4108-9532-52ab0b4e4f22,f585e7c5-7989-4e4f-b709-fcb087e88c6d,2439651968602497,2023-08-26,91851.26,16152.08,Active
d752a9bc-d60b-4398-b834-7bad22969cb4,abfd6fa7-ab7e-45e7-8540-1ac2cb83e6bb,3527868176796728,2024-04-03,13599.74,6248.53,Blocked
1a2cfc5e-539f-417f-9302-f189322f271e,6e122509-c561-4969-ad32-464ed7fd0aa9,4778633990374340,2023-04-09,15113.77,563.44,Blocked
fd06e7c4-551d-4213-8911-4b3828fa8303,7c1735fd-8b35-45c6-a44e-64c36c95f51a,213109299481269,2023-01-29,54671.24,40460.15,Blocked
a3478ec3-30e5-44be-ac3b-9322f569201b,ff0c29e0-9e44-40fb-ba1c-d34bf736504d,180001980527337,2022-03-20,28777.13,28777.13,Active
6fdcd5a2-2f4d-480e-908b-4454b5ec7197,aab8f333-f5f0-4f12-8e48-9ead9a967499,3586885978812329,2024-07-10,11661.0,11661.0,Blocked
cf5ffd0d-5fbe-4682-a628-7d5ea7494763,85c1d345-bbb0-4ae6-af8c-98123422cf38,213132574976506,2023-08-25,89340.17,51730.08,Inactive
b2c38dd7-e4ba-4caf-8af7-96d2e30f301f,ff0c29e0-9e44-40fb-ba1c-d34bf736504d,4191086542346044,2022-09-03,13436.08,13436.08,Inactive
86134492-4ed6-4422-a69e-11ca3cdc514d,93db2463-870a-4dc2-956b-1271f0d37005,374127276395950,2023-10-14,31977.48,31977.48,Inactive
365e997e-5320-46b4-a4be-f316b3a7cdbc,31dc3710-a8e9-4cf9-9ee7-768dde16cb40,4683061207331065,2023-02-27,55640.86,38108.34,Blocked
daed8df0-2cbd-475b-bd05-b3351b717421,d22198d0-4730-4219-90fb-875da7983692,4568364888989414750,2024-01-10,43567.05,4890.23,Inactive
d478e57f-f527-4f1e-9323-cf87dd57658b,1015b6f4-c7cb-4eb3-af9e-ae411788ac66,180054251059985,2021-02-09,10074.51,10074.51,Active
096d2fe5-a99b-42fd-89db-29f59a663047,a51cba3b-01b8-4385-ae5d-235c3ccc967b,3531439810551327,2023-10-09,29177.49,29177.49,Active
12433a47-b65b-47c8-b59c-72ba44cadb01,679e3927-1245-4e93-9a60-b534888896ed,213150782742882,2021-09-09,78684.01,5678.52,Blocked
8e3cc09c-b315-4201-8173-59bef161a1df,854ea555-2177-4328-a42e-df7ce20e061b,3597143032228349,2021-08-14,80746.03,63931.01,Blocked
48df6e79-4c4c-4c2f-97d2-46289b393d41,6a371109-a0e4-4680-9777-06b0b8855e4e,379412683169965,2024-08-16,95657.66,64855.52,Active
fab61573-4bd0-4101-8d31-567ac233a6c5,8c260563-de52-4509-8c6b-72305954819a,6011386666996035,2021-11-01,37979.86,37979.86,Active
aaa66282-2a4d-4db9-b455-a8a7df2884d3,9cc98ab2-a386-4d1a-b002-d0653167c364,376616636536855,2023-09-19,40409.31,40409.31,Active
a1f12256-a105-492a-801a-e9ecf2eb471b,58ea10fd-2854-430c-bae5-04166553f738,3594465710943557,2023-10-10,83168.74,19545.1,Blocked
57685579-6a62-4314-a605-a4e7526b67c7,2ef8e7d5-5b60-4eb8-89fe-fc92f6d03247,4234680456497543,2020-07-29,31896.4,31896.4,Inactive
7affa656-071a-4e59-89ee-cde871f667fa,a19315bf-2c00-46ed-ae6e-fe0b3255fd6b,503844351679,2024-06-16,79147.65,33088.91,Blocked
7af14146-cd09-4038-9e0e-4d487ad6721e,9fad9b67-2465-4ad7-b342-b8a5c318a71c,630499498735,2022-10-01,25465.72,25465.72,Blocked
23703c1e-4755-44b2-84f2-ae8ee512ddb9,513b57fa-d522-4b28-85e3-e2fa2b5af3b1,378481019440193,2024-08-13,88854.55,71771.59,Active
faf23db6-c63f-4ac0-86de-7368637a309a,930e4e9f-8ea2-4578-831c-9ffe78373a9f,4652812431495218,2023-12-19,98199.88,39494.22,Inactive
0ae1b449-4f7f-4277-85ed-12a78f1ef6a1,dc98cd3b-0073-455d-bd93-cc1e05f04489,3589672907495534,2022-12-24,89751.74,65195.82,Active
7fcb2805-8831-47e9-89e8-b6dc70807df6,cc2e4f54-45b4-4754-b289-35f04c70f2e8,5335482453417920,2020-07-09,30527.18,30527.18,Inactive
a4d10d27-60f8-4b07-8112-6078eeb636af,a19315bf-2c00-46ed-ae6e-fe0b3255fd6b,371599931917969,2022-08-13,68240.52,68240.52,Blocked
1bf2fd47-7eea-4f70-af6d-7a7055425d22,a99f6d97-1ed6-4cab-a9fb-5712e7a1b26e,6011840947994854,2022-12-03,40895.63,40895.63,Blocked
f396fddd-4087-4322-bafe-fc399a302e26,79a881c2-fd4f-40a2-b74c-7731e6909115,6552995495738312,2021-09-27,70953.17,70953.17,Active
89d3c21e-59fa-4c10-92e3-18667110bf10,bf7f614a-8fb4-49e4-8db6-1c30a4cd1d49,180030396821976,2023-07-15,39881.7,12586.65,Inactive
ed10490a-4c28-4ec0-ac29-989be6c65951,fdff3c51-6811-496d-8598-a41b29a87eb8,213181673873072,2020-07-08,86919.14,72605.69,Inactive
